"GEO_ID","NAME","B25064_001E","B25064_001M"
"id","Geographic Area Name","Estimate!!Median gross rent","Margin of Error!!Median gross rent"
"1500000US360610098005","Block Group 5, Census Tract 98, New York County, New York","2247","737"
"1500000US360610098006","Block Group 6, Census Tract 98, New York County, New York","1920","268"
"1500000US360610098007","Block Group 7, Census Tract 98, New York County, New York","1938","495"
"1500000US360610099000","Block Group 0, Census Tract 99, New York County, New York","-","**"
"1500000US360610099001","Block Group 1, Census Tract 99, New York County, New York","2901","156"
"1500000US360610100001","Block Group 1, Census Tract 100, New York County, New York","2896","662"
"1500000US360610100002","Block Group 2, Census Tract 100, New York County, New York","2356","295"
"1500000US360610101001","Block Group 1, Census Tract 101, New York County, New York","3362","206"
"1500000US360610102001","Block Group 1, Census Tract 102, New York County, New York","3,500+","***"
"1500000US360610103001","Block Group 1, Census Tract 103, New York County, New York","2455","184"
"1500000US360610126006","Block Group 6, Census Tract 126, New York County, New York","1853","235"
"1500000US360610126007","Block Group 7, Census Tract 126, New York County, New York","1694","975"
"1500000US360610126008","Block Group 8, Census Tract 126, New York County, New York","1637","367"
"1500000US360610127001","Block Group 1, Census Tract 127, New York County, New York","1765","387"
"1500000US360610127002","Block Group 2, Census Tract 127, New York County, New York","1563","350"
"1500000US360610127003","Block Group 3, Census Tract 127, New York County, New York","2102","546"
"1500000US360610127004","Block Group 4, Census Tract 127, New York County, New York","1777","91"
"1500000US360610127005","Block Group 5, Census Tract 127, New York County, New York","2614","427"
"1500000US360610128001","Block Group 1, Census Tract 128, New York County, New York","2016","278"
"1500000US360610128002","Block Group 2, Census Tract 128, New York County, New York","2109","432"
"1500000US360610128003","Block Group 3, Census Tract 128, New York County, New York","2031","1042"
"1500000US360610128004","Block Group 4, Census Tract 128, New York County, New York","2224","312"
"1500000US360610128005","Block Group 5, Census Tract 128, New York County, New York","2109","320"
"1500000US360610129000","Block Group 0, Census Tract 129, New York County, New York","-","**"
"1500000US360610129001","Block Group 1, Census Tract 129, New York County, New York","1700","321"
"1500000US360610129002","Block Group 2, Census Tract 129, New York County, New York","2812","322"
"1500000US360610130001","Block Group 1, Census Tract 130, New York County, New York","null","null"
"1500000US360610130002","Block Group 2, Census Tract 130, New York County, New York","1485","900"
"1500000US360610130003","Block Group 3, Census Tract 130, New York County, New York","1042","508"
"1500000US360610130004","Block Group 4, Census Tract 130, New York County, New York","1714","134"
"1500000US360610131001","Block Group 1, Census Tract 131, New York County, New York","null","null"
"1500000US360610131002","Block Group 2, Census Tract 131, New York County, New York","2819","103"
"1500000US360610132000","Block Group 0, Census Tract 132, New York County, New York","-","**"
"1500000US360610132001","Block Group 1, Census Tract 132, New York County, New York","1811","334"
"1500000US360610132002","Block Group 2, Census Tract 132, New York County, New York","1844","283"
"1500000US360610132003","Block Group 3, Census Tract 132, New York County, New York","1670","348"
"1500000US360610132004","Block Group 4, Census Tract 132, New York County, New York","1181","686"
"1500000US360610132005","Block Group 5, Census Tract 132, New York County, New York","1908","209"
"1500000US360610132006","Block Group 6, Census Tract 132, New York County, New York","3009","771"
"1500000US360610132007","Block Group 7, Census Tract 132, New York County, New York","2140","343"
"1500000US360610133001","Block Group 1, Census Tract 133, New York County, New York","3039","331"
"1500000US360610133002","Block Group 2, Census Tract 133, New York County, New York","1551","742"
"1500000US360610133003","Block Group 3, Census Tract 133, New York County, New York","1821","240"
"1500000US360610133004","Block Group 4, Census Tract 133, New York County, New York","1887","454"
"1500000US360610133005","Block Group 5, Census Tract 133, New York County, New York","2628","508"
"1500000US360610134001","Block Group 1, Census Tract 134, New York County, New York","2079","725"
"1500000US360610134002","Block Group 2, Census Tract 134, New York County, New York","1547","413"
"1500000US360610134003","Block Group 3, Census Tract 134, New York County, New York","null","null"
"1500000US360610134004","Block Group 4, Census Tract 134, New York County, New York","null","null"
"1500000US360610134005","Block Group 5, Census Tract 134, New York County, New York","1402","660"
"1500000US360610134006","Block Group 6, Census Tract 134, New York County, New York","1696","212"
"1500000US360610134007","Block Group 7, Census Tract 134, New York County, New York","1955","377"
"1500000US360610134008","Block Group 8, Census Tract 134, New York County, New York","2288","523"
"1500000US360610156021","Block Group 1, Census Tract 156.02, New York County, New York","979","177"
"1500000US360610157001","Block Group 1, Census Tract 157, New York County, New York","1384","206"
"1500000US360610157002","Block Group 2, Census Tract 157, New York County, New York","null","null"
"1500000US360610157003","Block Group 3, Census Tract 157, New York County, New York","2213","512"
"1500000US360610157004","Block Group 4, Census Tract 157, New York County, New York","2500","635"
"1500000US360610157005","Block Group 5, Census Tract 157, New York County, New York","1481","1298"
